control_id,priority,resource_kind,adapter_kind,parameter,parameter_kind,value_type,expected_value,title,description,source_ref,remediation_text,read_recipe
vc.administration-client-plugins,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Configured,Reduce or eliminate third-party vCenter Server plugins.,"Installation of plugins and other third-party cross-connections between systems erodes boundaries between different infrastructure systems, offering opportunities for attackers who have compromised one system to move laterally to another.  Tight coupling of other systems to vSphere often create impediments to timely patching and upgrades. Consider any third-party plugins or addons to vSphere components carefully and ensure that there is significant value added by them, versus using individual management consoles, to offset the risks they create.",SCG-9.0:vcenter-9.administration-client-plugins,N/A,
vc.administration-sso-groups,P0,VCenterAdapterInstance,VMWARE,,powercli_only,string,Not Configured,The vCenter Server must separate authentication and authorization for administrators.,"Combining authentication and authorization, as done in services like Active Directory, risks infrastructure breaches if compromised. Hence, vCenter Server should segregate these for administrators. Consider local VCF SSO groups for authorization to better manage risk where feasible.",SCG-9.0:vcenter-9.administration-sso-groups,N/A (No public API available),
vc.bashshelladministrators,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Configured,"The VMware Cloud Foundation vCenter Server must limit membership to the ""SystemConfiguration.BashShellAdministrators"" Single Sign-On (SSO) group.","vCenter VCF SSO integrates with PAM in the underlying Photon operating system so members of the ""SystemConfiguration.BashShellAdministrators"" VCF SSO group can log on to the operating system without needing a separate account. However, even though unique VCF SSO users log on, they are transparently using a group account named ""sso-user"" as far as Photon auditing is concerned. While the audit trail can still be traced back to the individual VCF SSO user, it is a more involved process.

To force accountability and nonrepudiation, the VCF SSO group ""SystemConfiguration.BashShellAdministrators"" must be severely restricted.",SCG-9.0:vcenter-9.bashshelladministrators,N/A,
vc.content-library-authentication,P0,VCenterAdapterInstance,VMWARE,Enable user authentication for access to this content library,powercli_only,string,Configured,The vCenter server must require authentication for published content libraries.,"In the vSphere Client, you can create a local or a subscribed content library. By using content libraries, you can store and manage content in one vCenter Server instance. Alternatively, you can distribute content across vCenter Server instances to increase consistency and facilitate the deployment workloads at scale. When publishing a content library it can be protected by requiring authentication for subscribers.",SCG-9.0:vcenter-9.content-library-authentication,N/A,
vc.content-library-ovf,P0,VCenterAdapterInstance,VMWARE,Apply Security Policy,powercli_only,string,Configured,The vCenter server must enable the OVF security policy for content libraries.,"In the vSphere Client, you can create a local or a subscribed content library. By using content libraries, you can store and manage content in one vCenter Server instance. Alternatively, you can distribute content across vCenter Server instances to increase consistency and facilitate the deployment workloads at scale. You can protect the OVF items by applying default OVF security policy to a content library. The OVF security policy enforces strict validation on OVF items when you deploy or update the item, import items, or synchronize OVF and OVA templates. To make sure that the OVF and OVA templates are signed by a trusted certificate, you can add the OVF signing certificate from a trusted CA.",SCG-9.0:vcenter-9.content-library-ovf,N/A,
vc.disable-accounts,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Administrator,VMware vCenter must have unnecessary or unused user accounts disabled or removed.,"Disabling expired, inactive, unused, or otherwise anomalous accounts supports the concepts of least privilege and least functionality which reduce the attack surface of the system.

VMware vCenter has ""K/M"" and ""krbtgt"" accounts that, if IWA is not in use, can be disabled.

This control does NOT apply to internal product appliance accounts (Linux user accounts often found in /etc/passwd). Those accounts are part of the product distribution and used for process isolation within the product. Those accounts are already disabled by having their shell set to /bin/nologin, /bin/false, or having ""!!"" in the passwd field. Removal or alteration of appliance internal accounts is unsupported and will cause operational issues, often later with upgrades and patching.",SCG-9.0:vcenter-9.disable-accounts,N/A,
vc.drs,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Configured,VMware vCenter must enable the Distributed Resource Scheduler for resilience and to enable automated patching.,"DRS enables VCF to automatically rebalance workloads on ESX hosts, both during normal operations and when there are extenuating circumstances such as patching, HA restarts, and maintenance operations.",SCG-9.0:vcenter-9.drs,N/A,
vc.etc-issue,P1,VCenterAdapterInstance,VMWARE,etc.issue,advanced_setting,string,Consult your organization's legal advisors for text that is applicable to your environment.,Configure the vCenter Server login banner text for access via SSH.,"vCenter Server allows a login message, which deters intruders and communicates obligations to authorized users. This configuration establishes the text displayed when a client connects via SSH. The default text leaks information to attackers about system configuration and should be changed.",SCG-9.0:vcenter-9.etc-issue,"Get-AdvancedSetting -Entity $VC -Name etc.issue | Set-AdvancedSetting -Value ""****************************************************************************`n* Authorized users only. Actual or attempted unauthorized use of this *`n* system is prohibited and may result in criminal, civil, security, or *`n* administrative proceedings and/or penalties. Use of this information *`n* system indicates consent to monitoring and recording, without notice *`n* or permission. Users have no expectation of privacy. Any information *`n* stored on or transiting this system, or obtained by monitoring and/or *`n* recording, may be disclosed to law enforcement and/or used in accordance *`n* with Federal law, State statute, and organization policy. If you are not *`n* an authorized user of this system, exit the system at this time. *`n****************************************************************************`n""",
vc.events-database-retention,P2,VCenterAdapterInstance,VMWARE,Task Retention,powercli_only,integer,30,The vCenter server must have task and event retention set to an apppropriate interval.,"vCenter Server retains task and event data, which ages out to save storage space. The age is configurable. This only impacts local storage of event data on the vCenter Server Appliance.",SCG-9.0:vcenter-9.events-database-retention,N/A (No public API available),
vc.events-remote-logging,P2,VCenterAdapterInstance,VMWARE,vpxd.event.syslog.enabled,advanced_setting,boolean,true,Enable remote logging of vCenter Server events.,Remote logging to a central host enhances vCenter Server's security by storing logs securely. It simplifies monitoring across hosts and supports aggregate analysis for detecting coordinated attacks. Centralized logging prevents tampering and serves as a reliable long-term audit record.,SCG-9.0:vcenter-9.events-remote-logging,Get-AdvancedSetting -Entity $VC -Name vpxd.event.syslog.enabled | Set-AdvancedSetting -Value true,
vc.fips-enable,P0,VCenterAdapterInstance,VMWARE,vami.system.security.global-fips.enabled,vami_api,boolean,true,The vCenter Server must enable FIPS-validated cryptography.,"FIPS mode enforces validated cryptographic modules across all components, eliminating non-compliant algorithms and helping to ensure cryptographic integrity and deterministic random number generation to meet compliance requirements. Enabling this will cause vCenter Server to reboot.",SCG-9.0:vcenter-9.fips-enable,$spec = Initialize-SystemSecurityGlobalFipsUpdateSpec -Enabled $true ; Invoke-SetSystemGlobalFips -SystemSecurityGlobalFipsUpdateSpec $spec,vami:system/security/global-fips:enabled
vc.log-forwarding,P0,VCenterAdapterInstance,VMWARE,vami.logging.forwarding,vami_api,string,(non-empty),Component must forward system and audit logs to a remote log collection point.,"By gathering host log files onto a central host, you can more easily monitor all hosts using a single tool. Additionally, you can perform aggregate analysis and searching to identify coordinated attacks on multiple hosts. Logging to a secure and centralized log server helps prevent log tampering and ensures a unified, long-term audit record.",SCG-9.0:vcenter-9.log-forwarding,N/A,vami:logging/forwarding:(list)
vc.login-message,P1,VCenterAdapterInstance,VMWARE,"""Details of Login Message""",manual_audit,string,Consult your organization's legal advisors for text that is applicable to your environment.,Configure the vCenter Server login banner and details for the vSphere Client.,"While not a direct security control, a login message or banner is  used to inform authorized users of their responsibilities and conditions for system use, as well as to enable disciplinary action and/or prosecution of unauthorized behavior.",SCG-9.0:vcenter-9.login-message,N/A,
vc.login-message-enable,P1,VCenterAdapterInstance,VMWARE,"""Show Login Message""",powercli_only,boolean,TRUE,Enable the vCenter Server login banner for the vSphere Client.,"vCenter Server can show a login message, useful for deterring intruders and communicating usage obligations to authorized users. This configuration enables the display of this message on the vSphere Client login page.",SCG-9.0:vcenter-9.login-message-enable,"N/A (No public API available) ; ; Can be configured using ""/opt/vmware/bin/sso-config.sh -set_logon_banner -title <logon_banner_title> <logonBannerFile>"" from an appliance shell. Please deactivate the shell again when you are done.",
vc.login-message-text,P1,VCenterAdapterInstance,VMWARE,"""Login Message""",powercli_only,string,Consult your organization's legal advisors for specific text.,Configure the vCenter Server login banner text for the vSphere Client.,"vCenter Server allows a login message, which deters intruders and communicates obligations to authorized users. This configuration establishes the text displayed on the vSphere Client login page.",SCG-9.0:vcenter-9.login-message-text,"N/A (No public API available) ; ; Can be configured using ""/opt/vmware/bin/sso-config.sh -set_logon_banner -title <logon_banner_title> <logonBannerFile>"" from an appliance shell. Please deactivate the shell again when you are done.",
vc.log-level,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Configured,VMware vCenter must log sufficient information for events.,It is important to ensure that sufficient information is present in audit logs for diagnostics and forensics purposes.,SCG-9.0:vcenter-9.log-level,N/A,
vc.logs-level-global,P2,VCenterAdapterInstance,VMWARE,config.log.level,advanced_setting,string,info,The vCenter Server must produce audit records containing information to establish what type of events occurred.,It is important to ensure that sufficient information is present in audit logs for diagnostics and forensics purposes.,SCG-9.0:vcenter-9.logs-level-global,Get-AdvancedSetting -Entity $VC -Name config.log.level | Set-AdvancedSetting -Value info,
vc.native-key-provider-backup,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Configured,Native Key Provider instances must be backed up with a strong password.,"The vCenter Native Key Provider feature was introduced in 7.0 U2 and acts as a key provider for encryption-based capabilities such as encrypted virtual machines without requiring an external KMS solution. When enabling this feature, a backup must be taken, which is a PKCS#12 formatted file. If no password is provided during the backup process, this presents the opportunity for this to be used maliciously and compromise the environment.",SCG-9.0:vcenter-9.native-key-provider-backup,N/A,
dvpg.network-mac-learning,P2,DistributedVirtualPortgroup,VMWARE,config.defaultPortConfig.macManagementPolicy.macLearningPolicy.enabled,vim_property,boolean,false,All distributed switch port groups must deactivate MAC Learning unless used intentionally.,"MAC Learning enables a distributed switch to provide network connectivity to systems where more than one MAC address is used on a vNIC. This can be useful in special cases like nested virtualization (running ESX inside ESX, for example). MAC learning also supports unknown unicast flooding. Normally, when a packet that is received by a port has an unknown destination MAC address, the packet is dropped. With unknown unicast flooding enabled, the port floods unknown unicast traffic to every port on the switch that has MAC learning and unknown unicast flooding enabled. This property is enabled by default, but only if MAC learning is enabled. It is recommended to disable MAC Learning unless it is in use intentionally for a known workload that requires it.",SCG-9.0:vcenter-9.network-mac-learning,$VDPGview = Get-VDPortgroup -Name $VDPG | Get-View ; $ConfigSpec = New-Object VMware.Vim.DVPortgroupConfigSpec ; $ConfigSpec.DefaultPortConfig = New-Object VMware.Vim.VMwareDVSPortSetting ; $ConfigSpec.DefaultPortConfig.MacManagementPolicy = New-Object VMware.Vim.DVSMacManagementPolicy ; $ConfigSpec.DefaultPortConfig.MacManagementPolicy.MacLearningPolicy = New-Object VMware.Vim.DVSMacLearningPolicy ; $ConfigSpec.DefaultPortConfig.MacManagementPolicy.MacLearningPolicy.Enabled = $false ; $ConfigSpec.ConfigVersion = $VDPGview.Config.ConfigVersion ; $VDPGview.ReconfigureDVPortgroup_Task($ConfigSpec),bool:config.defaultPortConfig.macManagementPolicy.macLearningPolicy.enabled
vds.network-nioc,P0,DistributedVirtualSwitch,VMWARE,config.networkResourceManagementEnabled,vim_property,boolean,true,Ensure resilience to network denial-of-service by enabling Network I/O Control (NIOC),"VMware vSphere Network I/O Control (NIOC) is a traffic management technology that offers quality of service at the hypervisor level, enhancing network performance by prioritizing resources in multi-tenant cloud and shared workload environments. Incorporated into the vSphere distributed switch (vDS), NIOC partitions network adapter bandwidth into ""network resource pools"" that correspond to different traffic types, such as vMotion and management traffic, allowing users to allocate shares, limits, and reservations to these pools.

NIOC preserves network availability for essential services and prevents congestion by limiting less critical traffic. This is achieved by enabling the creation of network control policies per business requirements, ensuring traffic type isolation, and allowing dynamic resource reallocation based on priority and usage.",SCG-9.0:vcenter-9.network-nioc,N/A,bool:config.networkResourceManagementEnabled
dvpg.network-reject-forged-transmit-dvportgroup,P2,DistributedVirtualPortgroup,VMWARE,securityPolicy.forgedTransmits,vim_property,string,Reject,All distributed switches and their port groups must be configured to reject forged transmits.,"A virtual machine can impersonate network adapters by changing MAC addresses, posing security threats. By setting the Forged Transmits option to Reject on all distributed switches and port groups, ESX verifies MAC addresses and prevents such impersonation.",SCG-9.0:vcenter-9.network-reject-forged-transmit-dvportgroup,Get-VDSwitch -Name $VDS | Get-VDSecurityPolicy | Set-VDSecurityPolicy -ForgedTransmits $false ; Get-VDPortgroup -Name $VDPG | Get-VDSecurityPolicy | Set-VDSecurityPolicy -ForgedTransmits $false,bool_policy:config.defaultPortConfig.securityPolicy.forgedTransmits
dvpg.network-reject-mac-changes-dvportgroup,P2,DistributedVirtualPortgroup,VMWARE,securityPolicy.macChanges,vim_property,string,Reject,All distributed switches and their port groups must be configured to reject guest MAC address changes.,"Allowing virtual machines to change MAC addresses poses security risks, enabling potential network adapter impersonation. Rejecting MAC changes on all distributed switches and port groups prevents this, but may impact certain applications like Microsoft Clustering or MAC address-dependent licensing. Exceptions should be made as necessary.",SCG-9.0:vcenter-9.network-reject-mac-changes-dvportgroup,Get-VDSwitch -Name $VDS | Get-VDSecurityPolicy | Set-VDSecurityPolicy -MacChanges $false ; Get-VDPortgroup -Name $VDPG | Get-VDSecurityPolicy | Set-VDSecurityPolicy -MacChanges $false,bool_policy:config.defaultPortConfig.securityPolicy.macChanges
dvpg.network-reject-promiscuous-mode-dvportgroup,P2,DistributedVirtualPortgroup,VMWARE,securityPolicy.allowPromiscuous,vim_property,string,Reject,All distributed switches and their port groups must be configured to reject guest promiscuous mode requests.,"Enabling promiscuous mode on a port group allows all connected virtual machines to read all network packets, posing a potential security risk. Although sometimes necessary for debugging or monitoring, the default setting - reject - is recommended. Exceptions can be made for specific port groups as required.",SCG-9.0:vcenter-9.network-reject-promiscuous-mode-dvportgroup,Get-VDSwitch -Name $VDS | Get-VDSecurityPolicy | Set-VDSecurityPolicy -AllowPromiscuous $false ; Get-VDPortgroup -Name $VDPG | Get-VDSecurityPolicy | Set-VDSecurityPolicy -AllowPromiscuous $false,bool_policy:config.defaultPortConfig.securityPolicy.allowPromiscuous
vds.network-reset-port,P2,DistributedVirtualSwitch,VMWARE,config.policy.portConfigResetAtDisconnect,vim_property,boolean,true,The vCenter Server must reset port configuration when virtual machines are disconnected.,"When a virtual machine is disconnected from the virtual switch port it is desirable to reset the port configuration, so that another virtual machine that attaches has a port in a known state.",SCG-9.0:vcenter-9.network-reset-port,$VDPGview = Get-VDPortgroup -Name $VDPG | Get-View ; $ConfigSpec = New-Object VMware.Vim.DVPortgroupConfigSpec ; $ConfigSpec.DefaultPortConfig = New-Object VMware.Vim.VMwareDVSPortSetting ; $ConfigSpec.Policy = New-Object VMware.Vim.VMwareDVSPortgroupPolicy ; $ConfigSpec.Policy.PortConfigResetAtDisconnect = $true ; $ConfigSpec.ConfigVersion = $VDPGview.Config.ConfigVersion ; $VDPGview.ReconfigureDVPortgroup_Task($ConfigSpec),bool:config.policy.portConfigResetAtDisconnect
vds.network-restrict-discovery-protocol,P1,DistributedVirtualSwitch,VMWARE,config.linkDiscoveryProtocolConfig.operation,vim_property,string,none,The vCenter Server must deactivate CDP/LLDP on distributed switches unless used intentionally.,"vSphere Distributed Virtual Switch can engage in CDP or LLDP, potentially sharing sensitive unencrypted information, like IP addresses and system names, on the network. As it can aid adversaries in understanding or impersonating your environment, However, it is also extremely helpful for legitimate use cases. It is recommended to keep it deactivated unless necessary for troubleshooting or configuration validation.",SCG-9.0:vcenter-9.network-restrict-discovery-protocol,$VDview = Get-VDSwitch -Name $VDS | Get-View ; $ConfigSpec = New-Object VMware.Vim.VMwareDVSConfigSpec ; $ConfigSpec.LinkDiscoveryProtocolConfig = New-Object VMware.Vim.LinkDiscoveryProtocolConfig ; $ConfigSpec.LinkDiscoveryProtocolConfig.Protocol = 'cdp' ; $ConfigSpec.LinkDiscoveryProtocolConfig.Operation = 'none' ; $ConfigSpec.ConfigVersion = $VDview.Config.ConfigVersion ; $VDview.ReconfigureDvs_Task($ConfigSpec),scalar:config.linkDiscoveryProtocolConfig.operation
vds.network-restrict-netflow-usage,P2,DistributedVirtualSwitch,VMWARE,config.defaultPortConfig.ipfixEnabled,vim_property,boolean,false,The vCenter Server must ensure that NetFlow traffic is being sent to authorized collectors.,"vSphere Distributed Switch can export unencrypted NetFlow data, revealing details about virtual network and traffic patterns. It is essential to verify that NetFlow usage is authorized and correctly configured to prevent information leaks.",SCG-9.0:vcenter-9.network-restrict-netflow-usage,$VDPGview = Get-VDPortgroup -Name $VDPG | Get-View ; $ConfigSpec = New-Object VMware.Vim.DVPortgroupConfigSpec ; $ConfigSpec.DefaultPortConfig = New-Object VMware.Vim.VMwareDVSPortSetting ; $ConfigSpec.DefaultPortConfig.IpfixEnabled = New-Object VMware.Vim.BoolPolicy ; $ConfigSpec.DefaultPortConfig.IpfixEnabled.Inherited = $false ; $ConfigSpec.DefaultPortConfig.IpfixEnabled.Value = $false ; $ConfigSpec.ConfigVersion = $VDPGview.Config.ConfigVersion ; $VDPGview.ReconfigureDVPortgroup_Task($ConfigSpec),bool_policy:config.defaultPortConfig.ipfixEnabled
dvpg.network-restrict-port-level-overrides,P2,DistributedVirtualPortgroup,VMWARE,config.policy.securityPolicyOverrideAllowed,vim_property,boolean,false,"The vCenter Server must not override port group settings at the port level on distributed switches, except for block ports.","While port-level configuration overrides may be needed for unique VM setups, they must be closely monitored to prevent unauthorized use. Unmonitored overrides could allow broader access if a less secure Distributed Switch configuration is exploited. [PARTIAL COVERAGE: this adapter checks only the securityPolicyOverrideAllowed flag (1 of ~7 per-port override flags the full control intends — block/teaming/vlan/shaping/vendorConfig/ipfix/trafficFilter overrides are NOT checked). A pass means the security-policy override is correctly disabled, not that the whole control is satisfied. See UNAUDITED_CONTROLS.md.]",SCG-9.0:vcenter-9.network-restrict-port-level-overrides,$VDPGview = Get-VDPortgroup -Name $VDPG | Get-View ; $ConfigSpec = New-Object VMware.Vim.DVPortgroupConfigSpec ; $ConfigSpec.DefaultPortConfig = New-Object VMware.Vim.VMwareDVSPortSetting ; $ConfigSpec.Policy = New-Object VMware.Vim.VMwareDVSPortgroupPolicy ; $ConfigSpec.Policy.UplinkTeamingOverrideAllowed = $false ; $ConfigSpec.Policy.BlockOverrideAllowed = $true ; $ConfigSpec.Policy.LivePortMovingAllowed = $false ; $ConfigSpec.Policy.VlanOverrideAllowed = $false ; $ConfigSpec.Policy.SecurityPolicyOverrideAllowed = $false ; $ConfigSpec.Policy.VendorConfigOverrideAllowed = $false ; $ConfigSpec.Policy.ShapingOverrideAllowed = $false ; $ConfigSpec.Policy.IpfixOverrideAllowed = $false ; $ConfigSpec.Policy.TrafficFilterOverrideAllowed = $false ; $ConfigSpec.ConfigVersion = $VDPGview.Config.ConfigVersion ; $VDPGview.ReconfigureDVPortgroup_Task($ConfigSpec),bool:config.policy.securityPolicyOverrideAllowed
vds.network-restrict-port-mirroring,P2,DistributedVirtualSwitch,VMWARE,config.vspanSession.empty,vim_property,boolean,true,The vCenter Server must remove unauthorized port mirroring sessions on distributed switches.,"vSphere Distributed Switch can mirror traffic between ports, enabling traffic observation. To maintain security, any unauthorized port mirroring sessions on distributed switches must be promptly removed.",SCG-9.0:vcenter-9.network-restrict-port-mirroring,N/A,list_empty:config.vspanSession
dvpg.network-vgt,P2,DistributedVirtualPortgroup,VMWARE,config.defaultPortConfig.vlan.notVgt,vim_property,boolean,true,The vCenter Server must restrict the use of Virtual Guest Tagging (VGT) on Distributed Switches.,"Setting a port group to VLAN 4095 allows Virtual Guest Tagging (VGT), requiring the VM to process VLAN tags. This should only be enabled for VMs authorized and equipped to manage VLAN tags, as inappropriate use can cause service denial or unauthorized VLAN traffic interaction.",SCG-9.0:vcenter-9.network-vgt,"Get-VDPortgroup $VDPG | Set-VDVlanConfiguration -VlanId ""<New VLAN#>""",vlan_id_not:config.defaultPortConfig.vlan
vc.password-complexity,P0,VCenterAdapterInstance,VMWARE,"Maximum Length,
Minimum Length,
Character Requirements",manual_audit,string,Maximum Length: 64,The vCenter Server must enforce password complexity.,"Modern best practices for passwords (NIST 800-63B Section 5.1.1.2, among other guidance) suggests that composition rules (requiring mixtures of character classes, for example) should not be imposed on systems because they tend to not improve the security of passwords and discourage the use of more secure passphrases. Many regulatory compliance frameworks do not reflect this guidance, and may override this recommendation.

Password strength and complexity rules apply to accounts created in vSphere SSO, including administrator@vsphere.local. They do not apply to Active Directory users when vCenter Server is joined to a domain, as those password policies are enforced by AD.",SCG-9.0:vcenter-9.password-complexity,Get-SsoPasswordPolicy | Set-SsoPasswordPolicy -MinLength 15 -MaxLength 64 -MinNumericCount 1 -MinSpecialCharCount 1 -MinAlphabeticCount 2 -MinUppercaseCount 1 -MinLowercaseCount 1 -MaxIdenticalAdjacentCharacters 3,
vc.password-history,P2,VCenterAdapterInstance,VMWARE,Restrict Reuse,powercli_only,integer,5,Configure the password history setting to restrict the reuse of passwords on the vCenter Server.,Password complexity rules may lead users to reuse old passwords. Configuring the password history setting on the vCenter Server can help prevent this.,SCG-9.0:vcenter-9.password-history,Get-SsoPasswordPolicy | Set-SsoPasswordPolicy -ProhibitedPreviousPasswordsCount 5,
vc.password-max-age,P0,VCenterAdapterInstance,VMWARE,Maximum Lifetime,powercli_only,integer,99999,The vCenter Server must be configured with an appropriate maximum password age.,"Modern best practices for passwords (NIST 800-63B Section 5.1.1.2, among other guidance) indicates that with adequate password entropy, security is not improved by arbitrarily requiring users to change their passwords at certain intervals. Many automated security tools and regulatory compliance frameworks do not reflect this guidance, and may override this recommendation.",SCG-9.0:vcenter-9.password-max-age,Get-SsoPasswordPolicy | Set-SsoPasswordPolicy -PasswordLifetimeDays 9999,
vc.service-resilience-evc,P1,VCenterAdapterInstance,VMWARE,,manual_audit,string,Configured,VMware vCenter should enable Enhanced vMotion Compatibility for resilience and compatibility with CPU vulnerability mitigations which may cause changes in CPU microcode.,Enhanced vMotion Compatibility masks differences in CPU generations allowing vMotion to move workloads between otherwise incompatible CPUs and hosts.,SCG-9.0:vcenter-9.service-resilience-evc,N/A,
vc.service-resilience-ha,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Configured,VMware vCenter must enable High Availability for resilience to host faults.,vSphere High Availability (HA) allows workloads to be restarted automatically in the event of a hardware fault.,SCG-9.0:vcenter-9.service-resilience-ha,N/A,
vc.service-resilience-vmotion,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Configured,VMware vCenter must enable vMotion live workload migration.,"vMotion enables the live migration of workloads between hosts, to optimize performance as well as to handle maintenance operations.",SCG-9.0:vcenter-9.service-resilience-vmotion,N/A,
vc.session-timeout,P0,VCenterAdapterInstance,VMWARE,"""Session Timeout""",powercli_only,string,15 minutes,VMware Cloud Foundation components must enforce a session timeout after a specified period of inactivity.,"Idle vSphere Client sessions can be left open indefinitely if a user forgets to log out, thereby increasing the risk of unauthorized privileged access.",SCG-9.0:vcenter-9.session-timeout,N/A (No public API available),
vc.smtp,P0,VCenterAdapterInstance,VMWARE,"mail.smtp.port
mail.smtp.username
mail.smtp.password",manual_audit,string,Configured,VMware vCenter must send email securely.,"vCenter can send alerts and alarms to administrators. If configured, ensure that it uses secure methods. Also keep in mind that this password will be visible to administrators in the advanced configuration settings so it should be a service account, or access should be granted via IP address.",SCG-9.0:vcenter-9.smtp,"Get-AdvancedSetting -Entity $VC -Name ""mail.smtp.port"" | Set-AdvancedSetting -Value ""587"" ; Get-AdvancedSetting -Entity $VC -Name ""mail.smtp.username"" | Set-AdvancedSetting -Value $VALID_USER ; Get-AdvancedSetting -Entity $VC -Name ""mail.smtp.password"" | Set-AdvancedSetting -Value $VALID_PASSWORD",
vc.snmp,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Configured,The component must disable SNMP version 1 and 2.,Services which are not in use and are not essential for operations should be deactivated.,SCG-9.0:vcenter-9.snmp,N/A,
vc.snmp3,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Configured,The component must enforce SNMPv3 security features where SNMP is required.,"SNMPv3 supports commercial-grade security, including authentication, authorization, access control, and privacy. Previous versions of the protocol contained well-known security weaknesses that were easily exploited. SNMPv3 can be configured for identification and cryptographically based authentication.

SNMPv3 defines a user-based security model (USM) and a view-based access control model (VACM). SNMPv3 USM provides data integrity, data origin authentication, message replay protection, and protection against disclosure of the message payload. SNMPv3 VACM provides access control to determine whether a specific type of access (read or write) to the management information is allowed. Implement both VACM and USM for full protection.

SNMPv3 must be disabled by default and enabled only if used. SNMP v3 provides security feature enhancements to SNMP, including encryption and message authentication.",SCG-9.0:vcenter-9.snmp3,N/A,
vc.ssh,P2,VCenterAdapterInstance,VMWARE,vami.access.ssh.enabled,vami_api,boolean,false,The component must deactivate SSH.,Services which are not in use and are not essential for operations should be deactivated.,SCG-9.0:vcenter-9.ssh,"(Get-CisService -Name ""com.vmware.appliance.access.ssh"").set($false)",vami:access/ssh:enabled
vc.supported,P2,VCenterAdapterInstance,VMWARE,Product Version & Build Number,manual_audit,string,N/A,vCenter Server is a version that has not reached End of General Support status.,Ensure that vCenter Server is of a version that has not reached End of General Support status.,SCG-9.0:vcenter-9.supported,N/A,
vc.time,P0,VCenterAdapterInstance,VMWARE,vami.ntp.servers,vami_api,string,(non-empty),The component must synchronize its clock with organizational reference sources.,"Cryptography, audit logging, cluster operations, and incident response/forensics require synchronized time across environments. The recommended practice for NTP is to have at least four sources. It is not advisable to have only two sources; one source is preferable to having two (Segal's Law: a person with one watch always knows what time it is, a person with two is never sure).

Configure all components to use the global standard time zone, UTC.

NTP uses UDP to communicate, which, if allowed generically, can open a path for attackers to exfiltrate data during a breach. Ensure that perimeter firewall rules allowing communication to NTP servers are specific.",SCG-9.0:vcenter-9.time,"(Get-CisService -Name ""com.vmware.appliance.timesync"").set(""NTP"") ; (Get-CisService -Name ""com.vmware.appliance.ntp"").set(""0.vmware.pool.ntp.org,1.vmware.pool.ntp.org,2.vmware.pool.ntp.org,3.vmware.pool.ntp.org"")",vami:ntp:(list)
vc.tls-ciphers,P0,VCenterAdapterInstance,VMWARE,vami.tls.profiles.global.profile,vami_api,string,NIST_2024,The vCenter Server must maintain confidentiality and integrity of transmissions by enabling modern TLS ciphers.,"In vCenter Server 8.0.3 and newer, TLS profiles are available to configure client and server TLS settings to use only strong ciphers.

To view the current settings, in the vSphere Client go to Developer Center, then to API Explorer. Select ""appliance"" from the ""Select API"" drop down list then scroll down to the ""tls/profiles/global"" section. Expand the GET call and click Execute.

To update this parameter, in the vSphere Client go to Developer Center, then to API Explorer. Select ""appliance"" from the ""Select API"" drop down list then scroll down to the ""tls/profiles/global"" section. Expand the PUT call and enter the following in the value box:

{
    ""profile"": ""NIST_2024""
}

Click Execute to configure a new global TLS profile. The vCenter Server will restart services after setting this parameter, disconnecting clients.",SCG-9.0:vcenter-9.tls-ciphers,N/A (Use API Explorer method in Discussion),vami:tls/profiles/global:profile
vc.vami-firewall-restrict-access,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Connections allowed only from authorized infrastructure and administration workstations,The vCenter Server must configure the firewall to only allow traffic from authorized networks.,"Ensures that all incoming and outgoing network traffic is blocked unless explicitly allowed, reducing the attack surface and helping to prevent unauthorized access to the system. Note that outgoing/egress traffic is not blocked, nor are related/established connections, so vCenter Server will still be able to communicate with systems where it initiates the connection. Perimeter firewalls should be used to curtail those types of connections.",SCG-9.0:vcenter-9.vami-firewall-restrict-access,N/A,
vc.vami-password-max-age,P0,VCenterAdapterInstance,VMWARE,vami.local-accounts.policy.max-days,vami_api,integer,-1,The vCenter Server root account password expiration must be configured appropriately.,"Modern best practices for passwords (NIST 800-63B Section 5.1.1.2, among other guidance) indicates that with adequate password entropy, security is not improved by arbitrarily requiring users to change their passwords at certain intervals. Many automated security tools and regulatory compliance frameworks do not reflect this guidance, and may override this recommendation.",SCG-9.0:vcenter-9.vami-password-max-age,N/A,vami:local-accounts/policy:max_days
